posted_datetime,engagement_score,sentiment_score,like_count,comment_count,share_count,gunluk_post_sayisi,Lag_1_Etkilesim,Lag_2_Etkilesim,Lag_7_Etkilesim,Lag_1_Duygu,Rolling_7_Etkilesim_Ort,Rolling_7_Etkilesim_Std,Rolling_14_Etkilesim_Ort,Rolling_7_Duygu_Ort
2025-05-18,0.44399999999999995,-0.20400000000000001,65600,6741,7446,5,0.386,0.555,0.5225,-0.096,0.5091666666666667,0.11109517941337005,0.5002380952380953,0.15035714285714277
2025-05-19,0.675,-0.38249999999999995,27680,14803,6540,4,0.44399999999999995,0.386,0.6625,-0.20400000000000001,0.5109523809523809,0.11403222880549695,0.5363095238095238,0.16535714285714276
2025-05-20,0.295,-0.84,4592,7876,3184,2,0.675,0.44399999999999995,0.62,-0.38249999999999995,0.46452380952380956,0.12758974432587716,0.5047619047619047,-0.058214285714285774
2025-05-21,0.7200000000000001,0.22666666666666668,71541,14424,9213,6,0.295,0.675,0.5166666666666667,-0.84,0.4935714285714286,0.1603733738736546,0.5358333333333334,-0.058690476190476244
2025-05-22,0.48750000000000004,-0.2925,53311,11735,6463,4,0.7200000000000001,0.295,0.38,0.22666666666666668,0.5089285714285714,0.1526462218583187,0.527797619047619,-0.2190476190476191
2025-05-23,0.535,-0.18000000000000002,30558,3231,4151,4,0.48750000000000004,0.7200000000000001,0.555,-0.2925,0.5060714285714286,0.15182512653582422,0.5145833333333333,-0.2526190476190477
2025-05-24,0.8425,-0.08000000000000002,29783,9562,6616,4,0.535,0.48750000000000004,0.386,-0.18000000000000002,0.5712857142857144,0.1858771675827121,0.5458333333333333,-0.2503333333333334
2025-05-25,0.4483333333333333,0.5166666666666667,71235,8640,11145,6,0.8425,0.535,0.44399999999999995,-0.08000000000000002,0.571904761904762,0.18538917666734764,0.5405357142857142,-0.14738095238095245
2025-05-26,0.5825,-0.1175,61204,6104,3275,4,0.4483333333333333,0.8425,0.675,0.5166666666666667,0.5586904761904762,0.1800352699131439,0.5348214285714287,-0.10952380952380958
2025-05-27,0.41000000000000003,0.55,27037,8887,6009,4,0.5825,0.4483333333333333,0.295,-0.1175,0.5751190476190476,0.15554372120516283,0.5198214285714287,0.089047619047619
2025-05-28,0.6066666666666667,-0.2866666666666666,32087,8497,3517,3,0.41000000000000003,0.5825,0.7200000000000001,0.55,0.5589285714285714,0.14337185713378192,0.52625,0.015714285714285663
2025-05-29,0.28,-0.0875,29890,10742,7875,4,0.6066666666666667,0.41000000000000003,0.48750000000000004,-0.2866666666666666,0.5292857142857142,0.177895639254054,0.5191071428571429,0.04499999999999994
2025-05-30,0.99,0.3,4456,2281,1925,1,0.28,0.6066666666666667,0.535,-0.0875,0.5942857142857143,0.24917569129486813,0.5501785714285714,0.11357142857142853
2025-05-31,0.39,0.135,29562,2712,3010,2,0.99,0.28,0.8425,0.3,0.5296428571428572,0.23216466116569065,0.5504642857142857,0.14428571428571427
2025-06-01,0.58,0.0025000000000000022,53927,8060,4266,4,0.39,0.99,0.4483333333333333,0.135,0.548452380952381,0.22980085408823583,0.5601785714285715,0.07083333333333328
2025-06-02,0.5633333333333334,0.03666666666666666,19912,6244,5173,3,0.58,0.39,0.5825,0.0025000000000000022,0.5457142857142857,0.22944146583254377,0.552202380952381,0.09285714285714279
2025-06-03,0.678,-0.1,75867,13278,7850,5,0.5633333333333334,0.58,0.41000000000000003,0.03666666666666666,0.584,0.22534450991348426,0.5795595238095238,-6.344131569286608e-17
2025-06-04,0.7066666666666667,-0.08333333333333333,38635,7291,4370,3,0.678,0.5633333333333334,0.6066666666666667,-0.1,0.5982857142857144,0.230139686130566,0.5786071428571429,0.029047619047618982
2025-06-05,0.15333333333333335,-0.07666666666666666,56298,6782,2613,3,0.7066666666666667,0.678,0.28,-0.08333333333333333,0.5801904761904763,0.26209744138977975,0.5547380952380953,0.030595238095238026
2025-06-06,0.3757142857142857,0.13999999999999999,92654,15702,9597,7,0.15333333333333335,0.7066666666666667,0.99,-0.07666666666666666,0.49243537414965993,0.19669365937319908,0.5433605442176871,0.007738095238095171
2025-06-07,0.52,-0.185,34035,11850,4778,4,0.3757142857142857,0.15333333333333335,0.39,0.13999999999999999,0.5110068027210884,0.19147797559707466,0.5203248299319728,-0.037976190476190545
2025-06-08,0.7000000000000001,-0.3833333333333333,9386,7580,2371,3,0.52,0.3757142857142857,0.58,-0.185,0.5281496598639456,0.20366807773201304,0.5383010204081633,-0.09309523809523815
2025-06-09,0.94,0.16,1697,623,2465,1,0.7000000000000001,0.52,0.5633333333333334,-0.3833333333333333,0.5819591836734694,0.2572283917537908,0.5638367346938775,-0.07547619047619054
2025-06-10,0.56,-0.19,13553,2091,1961,1,0.94,0.7000000000000001,0.678,0.16,0.5651020408163265,0.2537281674138833,0.5745510204081633,-0.08833333333333339
2025-06-11,0.64,-0.35,9150,1153,2766,1,0.56,0.94,0.7066666666666667,-0.19,0.555578231292517,0.24873082438587346,0.5769319727891157,-0.12642857142857147
2025-06-12,0.76,0.305,20248,5968,4614,2,0.64,0.56,0.15333333333333335,-0.35,0.6422448979591836,0.1819393954991528,0.6112176870748299,-0.07190476190476194
2025-06-13,0.5975,-0.375,31714,14362,9191,4,0.76,0.64,0.3757142857142857,0.305,0.6739285714285714,0.14291501803852852,0.5831819727891157,-0.14547619047619054
2025-06-14,0.47666666666666674,0.18999999999999997,34811,7435,4126,3,0.5975,0.76,0.52,-0.375,0.6677380952380952,0.15138153469832302,0.5893724489795918,-0.09190476190476195
2025-06-15,0.64,0.72,7739,4451,2295,1,0.47666666666666674,0.5975,0.7000000000000001,0.18999999999999997,0.6591666666666667,0.1509483907389117,0.5936581632653061,0.06571428571428566
2025-06-16,0.585,-0.2625,38138,12190,2408,4,0.64,0.47666666666666674,0.94,0.72,0.6084523809523811,0.08693125819171138,0.5952057823129253,0.005357142857142798
2025-06-17,0.5383333333333333,0.115,31642,7540,9609,6,0.585,0.64,0.56,-0.2625,0.6053571428571428,0.08929748599647883,0.5852295918367346,0.04892857142857137
2025-06-18,0.64,0.22999999999999998,17550,3931,3829,2,0.5383333333333333,0.585,0.64,0.115,0.6053571428571428,0.08929748599647883,0.5804676870748299,0.13178571428571423
2025-06-19,0.6266666666666666,0.8966666666666666,28076,7688,3612,3,0.64,0.5383333333333333,0.76,0.22999999999999998,0.5863095238095237,0.060338277005214,0.6142772108843538,0.21630952380952376
2025-06-20,0.03,-0.92,18032,3441,257,1,0.6266666666666666,0.64,0.5975,0.8966666666666666,0.5052380952380952,0.21801806876238108,0.5895833333333333,0.13845238095238085
2025-06-21,0.83,-0.08,19657,1218,1988,1,0.03,0.6266666666666666,0.47666666666666674,-0.92,0.5557142857142857,0.24900144492897974,0.6117261904761905,0.0998809523809523
2025-06-22,0.4975,-0.2225,47457,13359,9678,4,0.83,0.03,0.64,-0.08,0.5353571428571429,0.2467773105560783,0.5972619047619048,-0.034761904761904834
2025-06-23,0.7,0.72,7858,230,614,1,0.4975,0.83,0.585,-0.2225,0.5517857142857142,0.25434485037061993,0.5801190476190475,0.105595238095238
2025-06-24,0.49,-0.06,25081,6098,964,2,0.7,0.4975,0.5383333333333333,0.72,0.5448809523809524,0.25542467749419984,0.5751190476190475,0.08059523809523801
2025-06-25,0.58,-0.15999999999999998,45584,14860,7043,5,0.49,0.7,0.64,-0.06,0.5363095238095238,0.2526928385113451,0.5708333333333334,0.024880952380952306
2025-06-26,0.34,0.61,3177,5,2174,1,0.58,0.49,0.6266666666666666,-0.15999999999999998,0.49535714285714283,0.25876480863996204,0.5408333333333333,-0.016071428571428643
2025-06-27,0.485,-0.315,19918,5852,3006,2,0.34,0.58,0.03,0.61,0.5603571428571429,0.16110574019509577,0.532797619047619,0.0703571428571428
2025-06-28,,,0,0,0,0,0.485,0.34,0.83,-0.315,,,,
2025-06-29,0.88,-0.42333333333333334,36402,11930,1237,3,,0.485,0.4975,,,,,
2025-06-30,0.75,-0.62,3730,2656,2571,1,0.88,,0.7,-0.42333333333333334,,,,
2025-07-01,0.95,-1.0,7221,4579,433,1,0.75,0.88,0.49,-0.62,,,,
2025-07-02,0.5599999999999999,0.5866666666666667,38288,10691,8516,3,0.95,0.75,0.58,-1.0,,,,
2025-07-03,0.5660000000000001,0.174,45764,14376,6492,5,0.5599999999999999,0.95,0.34,0.5866666666666667,,,,
2025-07-04,0.58,-0.11333333333333334,20826,6469,4905,3,0.5660000000000001,0.5599999999999999,0.485,0.174,,,,
2025-07-05,0.47,0.4775,27370,7234,4405,4,0.58,0.5660000000000001,,-0.11333333333333334,0.6794285714285715,0.18225152687321888,,-0.13121428571428578
2025-07-06,0.5033333333333333,-0.3666666666666667,26355,5998,6849,3,0.47,0.58,0.88,0.4775,0.6256190476190476,0.16822905775464683,,-0.1231190476190477
2025-07-07,0.74,-0.35,71609,15903,10699,5,0.5033333333333333,0.47,0.75,-0.3666666666666667,0.6241904761904762,0.16703502151554575,,-0.08454761904761912
2025-07-08,0.09,-0.67,15415,495,1969,1,0.74,0.5033333333333333,0.95,-0.35,0.5013333333333333,0.20039738299466683,,-0.03740476190476199
2025-07-09,0.395,-0.495,7112,6794,219,2,0.09,0.74,0.5599999999999999,-0.67,0.4777619047619047,0.20204388176515062,,-0.1919285714285715
2025-07-10,,,0,0,0,0,0.395,0.09,0.5660000000000001,-0.495,,,,
2025-07-11,0.49,0.91,13645,3185,2566,1,,0.395,0.58,,,,,
2025-07-12,0.85,0.35,898,2125,389,1,0.49,,0.47,0.91,,,,
2025-07-13,0.4383333333333333,-0.26166666666666666,39798,19618,9922,6,0.85,0.49,0.5033333333333333,0.35,,,,
2025-07-14,0.35000000000000003,0.14750000000000002,23591,9692,5953,4,0.4383333333333333,0.85,0.74,-0.26166666666666666,,,,
2025-07-15,0.585,-0.66,37588,820,4133,2,0.35000000000000003,0.4383333333333333,0.09,0.14750000000000002,,,,
2025-07-16,0.7,0.0,12361,1025,1760,1,0.585,0.35000000000000003,0.395,-0.66,,,,
2025-07-17,0.12666666666666668,0.02,35119,5431,3951,3,0.7,0.585,,0.0,0.5057142857142857,0.23638844589890054,,0.07226190476190468
2025-07-18,0.26333333333333336,0.043333333333333335,29622,3895,3555,3,0.12666666666666668,0.7,0.49,0.02,0.4733333333333333,0.2537843207952009,,-0.05154761904761913
2025-07-19,0.536,0.05200000000000001,50777,12314,8073,5,0.26333333333333336,0.12666666666666668,0.85,0.043333333333333335,0.4284761904761905,0.19765419270579546,,-0.09411904761904769
2025-07-20,0.49666666666666665,-0.20999999999999996,24482,5716,5961,3,0.536,0.26333333333333336,0.4383333333333333,0.05200000000000001,0.4368095238095238,0.19936137457380637,,-0.08673809523809531
2025-07-21,0.6,0.07499999999999998,15637,4504,3011,2,0.49666666666666665,0.536,0.35000000000000003,-0.20999999999999996,0.4725238095238095,0.20356670188516116,,-0.09709523809523819
2025-07-22,0.74,0.41500000000000004,28870,4372,429,2,0.6,0.49666666666666665,0.585,0.07499999999999998,0.49466666666666664,0.22512844070622184,,0.05647619047619041
2025-07-23,0.64,-0.34500000000000003,9968,5329,4382,2,0.74,0.6,0.7,0.41500000000000004,0.4860952380952381,0.21700330380534272,,0.0071904761904761205
2025-07-24,0.37,0.0,13736,7085,3228,2,0.64,0.74,0.12666666666666668,-0.34500000000000003,0.5208571428571428,0.16246696041815192,0.5132857142857142,0.004333333333333263
2025-07-25,0.5466666666666667,0.11666666666666665,40645,9540,3838,3,0.37,0.64,0.26333333333333336,0.0,0.5613333333333334,0.11637041752126834,0.5173333333333333,0.014809523809523736
2025-07-26,0.79,-0.62,9534,4599,818,1,0.5466666666666667,0.37,0.536,0.11666666666666665,0.5976190476190476,0.14357491638081135,0.5130476190476191,-0.08119047619047626
2025-07-27,0.42,0.07500000000000001,19124,3052,2911,2,0.79,0.5466666666666667,0.49666666666666665,-0.62,0.5866666666666667,0.15502687938978085,0.5117380952380952,-0.04047619047619055
2025-07-28,0.645,0.2125,32165,2823,5833,4,0.42,0.79,0.6,0.07500000000000001,0.5930952380952382,0.1565969956532353,0.5328095238095238,-0.020833333333333405
2025-07-29,0.875,-0.41500000000000004,7988,5009,4071,2,0.645,0.42,0.74,0.2125,0.6123809523809525,0.18367608652708484,0.5535238095238095,-0.13940476190476198
2025-07-30,0.19,0.52,1413,2173,1005,1,0.875,0.645,0.64,-0.41500000000000004,0.5480952380952381,0.2419144870561068,0.5170952380952382,-0.015833333333333397
2025-07-31,0.45,0.29000000000000004,9243,996,3002,2,0.19,0.875,0.37,0.52,0.5595238095238095,0.23385401089718058,0.5401904761904762,0.02559523809523803
2025-08-01,0.57,0.4366666666666667,26370,9287,4934,3,0.45,0.19,0.5466666666666667,0.29000000000000004,0.5628571428571428,0.2338064930460154,0.5620952380952381,0.07130952380952375
2025-08-02,0.72,0.58,3134,2989,181,1,0.57,0.45,0.79,0.4366666666666667,0.5528571428571428,0.22375315906256255,0.5752380952380952,0.24273809523809517
2025-08-03,0.5,-0.1,16737,2950,227,1,0.72,0.57,0.42,0.58,0.5642857142857143,0.21780014867282577,0.5754761904761905,0.21773809523809518
2025-08-04,0.81,0.94,2499,2061,645,1,0.5,0.72,0.645,-0.1,0.5878571428571429,0.23614714944389337,0.5904761904761904,0.3216666666666666
2025-08-05,0.7,-0.37,36046,13394,5521,5,0.81,0.5,0.875,0.94,0.5628571428571428,0.20830380743154084,0.5876190476190476,0.32809523809523805
2025-08-06,0.885,-0.020000000000000004,28181,8972,3039,2,0.7,0.81,0.19,-0.37,0.6621428571428571,0.16129313745623752,0.6051190476190477,0.2509523809523809
2025-08-07,0.53,-0.27,36717,14471,4830,4,0.885,0.7,0.45,-0.020000000000000004,0.6735714285714286,0.14585135943013908,0.6165476190476191,0.1709523809523809
2025-08-08,0.715,0.31,39731,7629,7974,4,0.53,0.885,0.57,-0.27,0.6942857142857142,0.13881728312871824,0.6285714285714287,0.15285714285714277
2025-08-09,0.5133333333333333,-0.18333333333333335,55711,12717,8183,6,0.715,0.53,0.72,0.31,0.6647619047619048,0.15362420650860129,0.6088095238095238,0.04380952380952375
2025-08-10,0.51,-0.3528571428571428,48023,17282,6629,7,0.5133333333333333,0.715,0.5,-0.18333333333333335,0.6661904761904761,0.1518732240734908,0.6152380952380953,0.007687074829931925
2025-08-11,0.3933333333333333,-0.12666666666666668,47497,9547,3810,3,0.51,0.5133333333333333,0.81,-0.3528571428571428,0.6066666666666667,0.1670135279506391,0.5972619047619048,-0.14469387755102045
2025-08-12,0.48,-0.017499999999999988,51021,10680,4193,4,0.3933333333333333,0.51,0.7,-0.12666666666666668,0.5752380952380952,0.16722248589337524,0.569047619047619,-0.09433673469387759
2025-08-13,0.36166666666666664,0.19333333333333333,51680,11328,9689,6,0.48,0.3933333333333333,0.885,-0.017499999999999988,0.5004761904761905,0.11424759615638883,0.5813095238095238,-0.0638605442176871
2025-08-14,0.44,-0.77,21356,5441,3957,2,0.36166666666666664,0.48,0.53,0.19333333333333333,0.48761904761904756,0.11542938013756224,0.580595238095238,-0.13528911564625853
2025-08-15,0.35,0.295,39061,12335,6773,4,0.44,0.36166666666666664,0.715,-0.77,0.43547619047619046,0.06849381078901966,0.5648809523809524,-0.1374319727891157
2025-08-16,0.42000000000000004,-0.11400000000000002,26460,14388,7282,5,0.35,0.44,0.5133333333333333,0.295,0.42214285714285715,0.05927583266917649,0.5434523809523809,-0.1275272108843538
2025-08-17,0.5433333333333333,-0.010000000000000009,39401,10219,3789,3,0.42000000000000004,0.35,0.51,-0.11400000000000002,0.4269047619047619,0.06818023887861394,0.5465476190476191,-0.07854761904761909
2025-08-18,0.7866666666666666,-0.5733333333333334,42602,5436,4859,3,0.5433333333333333,0.42000000000000004,0.3933333333333333,-0.010000000000000009,0.4830952380952381,0.14949429746162562,0.5448809523809524,-0.1423571428571429
2025-08-19,0.12,-0.05,17601,2745,2861,1,0.7866666666666666,0.5433333333333333,0.48,-0.5733333333333334,0.43166666666666664,0.20306220539346842,0.5034523809523809,-0.14700000000000005
2025-08-20,0.68,-0.18,10887,4210,1797,1,0.12,0.7866666666666666,0.36166666666666664,-0.05,0.47714285714285715,0.21973408652976167,0.48880952380952386,-0.2003333333333334
2025-08-21,0.44333333333333336,0.04999999999999997,82045,16488,5884,6,0.68,0.12,0.44,-0.18,0.47761904761904767,0.21964377123739762,0.48261904761904756,-0.08319047619047625
2025-08-22,0.15333333333333332,-0.7999999999999999,29373,8717,4132,3,0.44333333333333336,0.68,0.35,0.04999999999999997,0.4495238095238095,0.2492687718807163,0.4425,-0.23961904761904768
2025-08-23,0.5957142857142858,-0.031428571428571424,63453,15198,9321,7,0.15333333333333332,0.44333333333333336,0.42000000000000004,-0.7999999999999999,0.4746258503401361,0.2545907620206437,0.44838435374149654,-0.22782312925170073
2025-08-24,0.5475,0.039999999999999994,52102,5267,7343,4,0.5957142857142858,0.15333333333333332,0.5433333333333333,-0.031428571428571424,0.47522108843537414,0.25478297298817865,0.451062925170068,-0.22068027210884358
2025-08-25,0.4266666666666667,-0.18333333333333335,18178,8181,1321,3,0.5475,0.5957142857142858,0.7866666666666666,0.039999999999999994,0.42379251700680276,0.21460470556636327,0.4534438775510204,-0.16496598639455787
2025-08-26,0.3933333333333333,-0.03666666666666666,40865,2050,5153,3,0.4266666666666667,0.5475,0.12,-0.18333333333333335,0.46284013605442176,0.17043861579029126,0.4472534013605442,-0.16306122448979596
2025-08-27,0.78,-0.08,19081,4711,973,1,0.3933333333333333,0.4266666666666667,0.68,-0.03666666666666666,0.4771258503401361,0.19420750580912483,0.4771343537414966,-0.14877551020408167
2025-08-28,0.39,-0.07999999999999999,18055,2420,357,2,0.78,0.3933333333333333,0.44333333333333336,-0.08,0.4695068027210885,0.19678328276774212,0.47356292517006804,-0.16734693877551024
2025-08-29,0.808,-0.12799999999999997,46219,16027,9604,5,0.39,0.78,0.15333333333333332,-0.07999999999999999,0.5630306122448979,0.17593892097618524,0.5062772108843537,-0.07134693877551024
2025-08-30,0.512,-0.262,54145,10423,4333,5,0.808,0.39,0.5957142857142858,-0.12799999999999997,0.5510714285714285,0.17619202112149832,0.5128486394557823,-0.10428571428571431
2025-08-31,0.685,-0.6,17350,433,4979,2,0.512,0.808,0.5475,-0.262,0.5707142857142857,0.18325073175251155,0.52296768707483,-0.19571428571428576
2025-09-01,0.33,-0.18999999999999997,38719,7385,4665,3,0.685,0.512,0.4266666666666667,-0.6,0.5569047619047619,0.19889013478371906,0.4903486394557824,-0.1966666666666667
2025-09-02,0.44,-0.11,58830,16802,9238,6,0.33,0.685,0.3933333333333333,-0.18999999999999997,0.5635714285714286,0.19319407957013748,0.5132057823129251,-0.2071428571428572
2025-09-03,0.256,-0.164,29895,11490,7339,5,0.44,0.33,0.78,-0.11,0.48871428571428577,0.1968406413707244,0.48292006802721094,-0.21914285714285717
2025-09-04,0.725,0.45,11329,4064,3049,2,0.256,0.44,0.39,-0.164,0.5365714285714286,0.20917764152577561,0.5030391156462585,-0.14342857142857146
2025-09-05,0.33599999999999997,0.186,55732,13910,6639,5,0.725,0.256,0.808,0.45,0.4691428571428572,0.18131963358613298,0.5160867346938776,-0.09857142857142862
2025-09-06,0.61,0.08666666666666667,26755,3054,5646,3,0.33599999999999997,0.725,0.512,0.186,0.48314285714285715,0.18880892331616522,0.5171071428571429,-0.0487619047619048
2025-09-07,0.568,0.007999999999999985,53928,10070,9656,5,0.61,0.33599999999999997,0.685,0.08666666666666667,0.46642857142857147,0.17242955773576746,0.5185714285714286,0.03809523809523806
2025-09-08,0.37,0.148,42937,14900,7851,5,0.568,0.61,0.33,0.007999999999999985,0.4721428571428571,0.16775421362957232,0.5145238095238095,0.08638095238095232
2025-09-09,0.2866666666666667,-0.23666666666666666,36687,8939,5832,3,0.37,0.568,0.44,0.148,0.45023809523809527,0.1820523646978073,0.506904761904762,0.06828571428571424
2025-09-10,0.5785714285714285,0.42714285714285716,79292,16512,8507,7,0.2866666666666667,0.37,0.256,-0.23666666666666666,0.4963197278911564,0.16468898449263927,0.4925170068027211,0.15273469387755098
2025-09-11,,,0,0,0,0,0.5785714285714285,0.2866666666666667,0.725,0.42714285714285716,,,,
2025-09-12,0.33,-0.11,39344,9794,4368,3,,0.5785714285714285,0.33599999999999997,,,,,
2025-09-13,0.3233333333333333,-0.06833333333333333,70088,17192,6554,6,0.33,,0.61,-0.11,,,,
2025-09-14,0.54,0.24999999999999997,30075,6469,3530,2,0.3233333333333333,0.33,0.568,-0.06833333333333333,,,,
2025-09-15,0.5933333333333333,0.022222222222222216,104642,26015,16227,9,0.54,0.3233333333333333,0.37,0.24999999999999997,,,,
2025-09-16,0.5,0.10333333333333332,40685,7744,5778,3,0.5933333333333333,0.54,0.2866666666666667,0.022222222222222216,,,,
2025-09-17,0.364,0.238,46667,16283,8093,5,0.5,0.5933333333333333,0.5785714285714285,0.10333333333333332,,,,
2025-09-18,0.5933333333333334,0.19999999999999998,50423,7976,5102,3,0.364,0.5,,0.238,0.4634285714285714,0.1212896310620763,,0.0907460317460317
2025-09-19,0.7649999999999999,-0.035,15487,8355,3388,2,0.5933333333333334,0.364,0.33,0.19999999999999998,0.5255714285714286,0.1496535151714611,,0.1014603174603174
2025-09-20,0.83,-0.74,19136,339,1294,1,0.7649999999999999,0.5933333333333334,0.3233333333333333,-0.035,0.5979523809523809,0.1578398659414775,,0.005507936507936462
2025-09-21,0.755,0.28,25004,2392,2940,2,0.83,0.7649999999999999,0.54,-0.74,0.6286666666666666,0.16541989221596393,,0.009793650793650752
2025-09-22,0.47666666666666674,-0.18000000000000002,54073,10651,5728,3,0.755,0.83,0.5933333333333333,0.28,0.612,0.17516352148566663,,-0.01909523809523814
2025-09-23,0.5900000000000001,0.19000000000000003,27149,3830,3580,2,0.47666666666666674,0.755,0.5,-0.18000000000000002,0.6248571428571429,0.16875841346849196,,-0.006714285714285752
2025-09-24,0.5133333333333333,0.3466666666666667,24676,8072,6931,3,0.5900000000000001,0.47666666666666674,0.364,0.19000000000000003,0.6461904761904762,0.1366758610921893,,0.008809523809523776
2025-09-25,0.4,-0.09999999999999999,17758,1470,3798,2,0.5133333333333333,0.5900000000000001,0.5933333333333334,0.3466666666666667,0.6185714285714285,0.16560894526360315,0.541,-0.034047619047619083
2025-09-26,0.62,-0.5333333333333333,30171,12419,6287,3,0.4,0.5133333333333333,0.7649999999999999,-0.09999999999999999,0.597857142857143,0.15281529120972656,0.5617142857142857,-0.10523809523809527
2025-09-27,0.91,-0.05,14379,1296,1093,1,0.62,0.4,0.83,-0.5333333333333333,0.6092857142857143,0.1745201281579734,0.6036190476190476,-0.0066666666666667035
2025-09-28,0.305,0.49,16448,3867,877,2,0.91,0.62,0.755,-0.05,0.545,0.19372326577802648,0.5868333333333334,0.023333333333333293
2025-09-29,0.55,0.83,17905,4286,1059,1,0.305,0.91,0.47666666666666674,0.49,0.5554761904761906,0.191380739108165,0.5837380952380953,0.16761904761904756
2025-09-30,0.6940000000000001,0.158,58339,10192,7717,5,0.55,0.305,0.5900000000000001,0.83,0.5703333333333334,0.19841510919170396,0.5975952380952381,0.16304761904761902
2025-10-01,0.4483333333333333,0.006666666666666672,60647,14746,11545,6,0.6940000000000001,0.55,0.5133333333333333,0.158,0.561047619047619,0.20299538660798971,0.6036190476190476,0.11447619047619043
2025-10-02,0.4583333333333333,-0.10499999999999998,88603,16174,6113,6,0.4483333333333333,0.6940000000000001,0.4,0.006666666666666672,0.5693809523809523,0.1963714760696086,0.5939761904761905,0.11376190476190472
2025-10-03,0.19333333333333333,0.11,23837,6776,5798,3,0.4583333333333333,0.4483333333333333,0.62,-0.10499999999999998,0.5084285714285715,0.23951816712089397,0.5531428571428572,0.20566666666666664
2025-10-04,0.7324999999999999,0.05500000000000001,16563,11684,6600,4,0.19333333333333333,0.4583333333333333,0.91,0.11,0.48307142857142854,0.19521834540061142,0.5461785714285715,0.22066666666666662
2025-10-05,0.31,0.74,9490,3509,2820,1,0.7324999999999999,0.19333333333333333,0.305,0.05500000000000001,0.48378571428571426,0.19446590471143815,0.5143928571428572,0.2563809523809523
2025-10-06,0.3225,-0.32499999999999996,17304,8424,5616,4,0.31,0.7324999999999999,0.55,0.74,0.45128571428571423,0.2004731605358634,0.5033809523809524,0.09138095238095234
2025-10-07,0.33499999999999996,0.09500000000000001,54541,14487,8624,4,0.3225,0.31,0.6940000000000001,-0.32499999999999996,0.39999999999999997,0.17191931246954142,0.48516666666666663,0.08238095238095233
2025-10-08,0.7833333333333333,-0.21666666666666667,23451,10728,4893,3,0.33499999999999996,0.3225,0.4483333333333333,0.09500000000000001,0.44785714285714284,0.22579994481701057,0.504452380952381,0.050476190476190445
2025-10-09,,,0,0,0,0,0.7833333333333333,0.33499999999999996,0.4583333333333333,-0.21666666666666667,,,,
2025-10-10,0.34199999999999997,-0.13999999999999999,42457,7209,9924,5,,0.7833333333333333,0.19333333333333333,,,,,
2025-10-11,0.32,-0.02,4511,4100,1308,1,0.34199999999999997,,0.7324999999999999,-0.13999999999999999,,,,
2025-10-12,0.63,0.45,24729,7505,1042,2,0.32,0.34199999999999997,0.31,-0.02,,,,
2025-10-13,0.485,-0.0025000000000000022,56962,11064,3413,4,0.63,0.32,0.3225,0.45,,,,
2025-10-14,0.45,-0.95,16370,1819,1732,1,0.485,0.63,0.33499999999999996,-0.0025000000000000022,,,,
2025-10-15,0.32666666666666666,-0.5033333333333333,34151,5872,3708,3,0.45,0.485,0.7833333333333333,-0.95,,,,
2025-10-16,0.44,0.3666666666666667,22717,8092,3675,3,0.32666666666666666,0.45,,-0.5033333333333333,0.4276666666666667,0.11106204472175757,,-0.11416666666666668
2025-10-17,0.83,0.2,12446,4410,2387,1,0.44,0.32666666666666666,0.34199999999999997,0.3666666666666667,0.4973809523809524,0.18005620815522622,,-0.06559523809523811
2025-10-18,0.5166666666666667,-0.05000000000000001,50506,10359,7123,3,0.83,0.44,0.32,0.2,0.5254761904761904,0.16222616324849753,,-0.0698809523809524
2025-10-19,0.36333333333333334,0.4166666666666667,6251,7541,2562,3,0.5166666666666667,0.83,0.63,-0.05000000000000001,0.48738095238095236,0.16487890377502196,,-0.07464285714285716
2025-10-20,0.43200000000000005,0.05600000000000001,57039,13564,7121,5,0.36333333333333334,0.5166666666666667,0.485,0.4166666666666667,0.4798095238095238,0.1662179356038395,,-0.06628571428571431
2025-10-21,0.42,0.04500000000000001,28921,6741,3990,2,0.43200000000000005,0.36333333333333334,0.45,0.05600000000000001,0.47552380952380957,0.16749647394219613,,0.07585714285714283
2025-10-22,0.44,-0.5366666666666666,25554,5446,5986,3,0.42,0.43200000000000005,0.32666666666666666,0.04500000000000001,0.4917142857142857,0.1557770758311293,,0.07109523809523807
2025-10-23,0.07,0.35,9111,4979,2749,1,0.44,0.42,0.44,-0.5366666666666666,0.4388571428571429,0.22405743783622845,0.4332619047619048,0.06871428571428569
2025-10-24,0.165,-0.45499999999999996,10226,4652,4416,2,0.07,0.44,0.83,0.35,0.34385714285714286,0.16331993790227153,0.4206190476190476,-0.024857142857142887
2025-10-25,0.515,-0.11999999999999997,12122,1992,2127,2,0.165,0.07,0.5166666666666667,-0.45499999999999996,0.34361904761904766,0.16302697215735,0.43454761904761907,-0.03485714285714288
2025-10-26,0.7133333333333334,-0.026666666666666672,29732,4182,5054,3,0.515,0.165,0.36333333333333334,-0.11999999999999997,0.39361904761904765,0.2153550409226436,0.4405,-0.09819047619047623
2025-10-27,0.63,-0.845,17469,4353,4499,2,0.7133333333333334,0.515,0.43200000000000005,-0.026666666666666672,0.42190476190476195,0.23347699658961663,0.4508571428571429,-0.22690476190476194
2025-10-28,0.7599999999999999,-0.06166666666666667,79173,11319,7511,6,0.63,0.7133333333333334,0.42,-0.845,0.47047619047619044,0.2661013352745917,0.473,-0.2421428571428572
